CD_CARGO,SQ_CANDIDATO,NM_CANDIDATO,CD_SITUACAO_CANDIDATURA,DS_SITUACAO_CANDIDATURA,CD_DETALHE_SITUACAO_CAND,DS_DETALHE_SITUACAO_CAND,TP_AGREMIACAO,NR_PARTIDO,SG_PARTIDO,NM_PARTIDO,NR_FEDERACAO,NM_FEDERACAO,SG_FEDERACAO,DS_COMPOSICAO_FEDERACAO,SQ_COLIGACAO,NM_COLIGACAO,DS_COMPOSICAO_COLIGACAO,NR_IDADE_DATA_POSSE,CD_GENERO,DS_GENERO,CD_GRAU_INSTRUCAO,DS_GRAU_INSTRUCAO,CD_ESTADO_CIVIL,DS_ESTADO_CIVIL,CD_COR_RACA,DS_COR_RACA,CD_OCUPACAO,DS_OCUPACAO,VR_DESPESA_MAX_CAMPANHA,CD_SIT_TOT_TURNO,DS_SIT_TOT_TURNO,ST_REELEICAO,ST_DECLARAR_BENS,NR_PROTOCOLO_CANDIDATURA,NR_PROCESSO,CD_SITUACAO_CANDIDATO_PLEITO,DS_SITUACAO_CANDIDATO_PLEITO,CD_SITUACAO_CANDIDATO_URNA,DS_SITUACAO_CANDIDATO_URNA,ST_CANDIDATO_INSERIDO_URNA,NM_TIPO_DESTINACAO_VOTOS,CD_SITUACAO_CANDIDATO_TOT,DS_SITUACAO_CANDIDATO_TOT,ST_PREST_CONTAS,ST_SUBSTITUIDO,SQ_SUBSTITUIDO,SQ_ORDEM_SUPLENCIA,DT_ACEITE_CANDIDATURA
6,250001622094,ADAUTO BENTIVEGNA FILHO,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,70,AVANTE,AVANTE,-1,#NULO#,#NULO#,#NULO#,250001682296,PARTIDO ISOLADO,AVANTE,61.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,131,ADVOGADO,3176572.53,4,NÃO ELEITO,N,S,-1,6027311920226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,10/08/2022 20:07:05
6,250001717126,ELIANA OLIVEIRA DE LIMA,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,36,AGIR,AGIR,-1,#NULO#,#NULO#,#NULO#,250001685214,PARTIDO ISOLADO,AGIR,51.0,4,FEMININO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,233,POLICIAL MILITAR,3176572.53,4,NÃO ELEITO,N,S,-1,6038120320226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,15/08/2022 11:43:28
6,250001604963,VINICIUS MARCHESE MARINELLI,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,55,PSD,PARTIDO SOCIAL DEMOCRÁTICO,-1,#NULO#,#NULO#,#NULO#,250001681263,PARTIDO ISOLADO,PSD,38.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,101,ENGENHEIRO,3176572.53,5,SUPLENTE,N,S,-1,6007660620226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,5,04/08/2022 19:36:06
7,250001639539,CLAUDIO ERNANI MARCONDES DE MIRANDA,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,10,REPUBLICANOS,REPUBLICANOS,-1,#NULO#,#NULO#,#NULO#,250001682797,PARTIDO ISOLADO,REPUBLICANOS,66.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,111,MÉDICO,1270629.01,5,SUPLENTE,N,S,-1,6028499220226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,17,11/08/2022 14:06:36
7,250001733517,EDVAN LIMA BARBOSA,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,35,PMB,PARTIDO DA MULHER BRASILEIRA,-1,#NULO#,#NULO#,#NULO#,250001682984,PARTIDO ISOLADO,PMB,42.0,2,MASCULINO,5,ENSINO MÉDIO INCOMPLETO,7,SEPARADO(A) JUDICIALMENTE,3,PARDA,999,OUTROS,1270629.01,4,NÃO ELEITO,N,N,-1,6042364520226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,250001642242,-1,02/09/2022 17:08:46
7,250001639569,HIGOR DIEGO RALLA,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,10,REPUBLICANOS,REPUBLICANOS,-1,#NULO#,#NULO#,#NULO#,250001682797,PARTIDO ISOLADO,REPUBLICANOS,36.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),2,PRETA,278,VEREADOR,1270629.01,5,SUPLENTE,N,S,-1,6028759020226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,8,11/08/2022 14:06:36
7,250001619390,LUIZ GUEDES DE ALENCAR JUNIOR,3,INAPTO,14,INDEFERIDO,FEDERAÇÃO,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,3,Federação PSOL REDE,PSOL/REDE,PSOL/REDE,250001682175,FEDERAÇÃO,PSOL/REDE,46.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),2,PRETA,266,PROFESSOR DE ENSINO MÉDIO,1270629.01,4,NÃO ELEITO,N,N,-1,6023302020226260000,4,INDEFERIDO COM RECURSO,4,INDEFERIDO COM RECURSO,SIM,Anulado,14,Indeferido,S,N,-1,-1,10/08/2022 12:07:26
7,250001700561,IRAPUAN AUGUSTO PEDRO,3,INAPTO,14,INDEFERIDO,PARTIDO ISOLADO,29,PCO,PARTIDO DA CAUSA OPERÁRIA,-1,#NULO#,#NULO#,#NULO#,250001684744,PARTIDO ISOLADO,PCO,69.0,2,MASCULINO,3,ENSINO FUNDAMENTAL INCOMPLETO,9,DIVORCIADO(A),1,BRANCA,999,OUTROS,1270629.01,4,NÃO ELEITO,N,N,-1,6037150320226260000,14,INDEFERIDO,4,INDEFERIDO COM RECURSO,SIM,Nulo técnico,14,Indeferido,S,N,-1,-1,14/08/2022 19:03:49
7,250001643259,DAVI CICHETTO DE MORAES,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,33,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,-1,#NULO#,#NULO#,#NULO#,250001683054,PARTIDO ISOLADO,PMN,55.0,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,9,DIVORCIADO(A),1,BRANCA,999,OUTROS,1270629.01,4,NÃO ELEITO,N,S,-1,6030655320226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,11/08/2022 19:52:41
6,250001604881,JOEL ANTONIO DE MELLO,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,14,PTB,PARTIDO TRABALHISTA BRASILEIRO,-1,#NULO#,#NULO#,#NULO#,250001681260,PARTIDO ISOLADO,PTB,61.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,115,ODONTÓLOGO,3176572.53,4,NÃO ELEITO,N,N,-1,6006881220226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,04/08/2022 18:08:07
7,250001614892,AVEDIS GOGENHAN,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,14,PTB,PARTIDO TRABALHISTA BRASILEIRO,-1,#NULO#,#NULO#,#NULO#,250001681750,PARTIDO ISOLADO,PTB,57.0,2,MASCULINO,7,SUPERIOR INCOMPLETO,3,CASADO(A),1,BRANCA,403,"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",1270629.01,4,NÃO ELEITO,N,S,-1,6021552620226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,09/08/2022 16:27:56
6,250001604858,LUCIANA RIBEIRO CASTELLAN,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,14,PTB,PARTIDO TRABALHISTA BRASILEIRO,-1,#NULO#,#NULO#,#NULO#,250001681260,PARTIDO ISOLADO,PTB,46.0,4,FEMININO,8,SUPERIOR COMPLETO,9,DIVORCIADO(A),1,BRANCA,142,PROFESSOR DE ENSINO SUPERIOR,3176572.53,4,NÃO ELEITO,N,N,-1,6006933420226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,04/08/2022 18:08:07
6,250001613776,SUELI ALVES,12,APTO,2,DEFERIDO,FEDERAÇÃO,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,3,Federação PSOL REDE,PSOL/REDE,PSOL/REDE,250001681689,FEDERAÇÃO,PSOL/REDE,48.0,4,FEMININO,6,ENSINO MÉDIO COMPLETO,9,DIVORCIADO(A),1,BRANCA,265,PROFESSOR DE ENSINO FUNDAMENTAL,3176572.53,5,SUPLENTE,N,S,-1,6020721020226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,17,09/08/2022 12:36:37
6,250001643735,SOLANGE ELIZABETH DOS SANTOS DORTA,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,12,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,-1,#NULO#,#NULO#,#NULO#,250001683087,PARTIDO ISOLADO,PDT,61.0,4,FEMININO,8,SUPERIOR COMPLETO,7,SEPARADO(A) JUDICIALMENTE,3,PARDA,132,PSICÓLOGO,3176572.53,4,NÃO ELEITO,N,N,-1,6033305520226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,11/08/2022 17:16:49
6,250001715886,RENATA CARVALHO RIBEIRO GIMENEZ,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,-1,#NULO#,#NULO#,#NULO#,250001685178,PARTIDO ISOLADO,PRTB,44.0,4,FEMININO,8,SUPERIOR COMPLETO,9,DIVORCIADO(A),1,BRANCA,999,OUTROS,3176572.53,4,NÃO ELEITO,N,S,-1,6037860520226260000,4,INDEFERIDO COM RECURSO,4,INDEFERIDO COM RECURSO,SIM,Válido,2,Deferido,S,N,-1,-1,15/08/2022 10:47:10
7,250001619391,MARIO EDUARDO DA SILVA,12,APTO,2,DEFERIDO,FEDERAÇÃO,18,REDE,REDE SUSTENTABILIDADE,3,Federação PSOL REDE,PSOL/REDE,PSOL/REDE,250001682175,FEDERAÇÃO,PSOL/REDE,56.0,2,MASCULINO,3,ENSINO FUNDAMENTAL INCOMPLETO,1,SOLTEIRO(A),3,PARDA,999,OUTROS,1270629.01,5,SUPLENTE,N,S,-1,6022687720226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,72,10/08/2022 12:07:26
7,250001609990,LUCIMARA JANDOZZA CAVALCANTE,3,INAPTO,6,RENÚNCIA,PARTIDO ISOLADO,15,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,-1,#NULO#,#NULO#,#NULO#,250001681484,PARTIDO ISOLADO,MDB,41.0,4,FEMININO,6,ENSINO MÉDIO COMPLETO,3,CASADO(A),1,BRANCA,161,PRODUTOR DE ESPETÁCULOS PÚBLICOS,1270629.01,-1,#NULO#,N,S,-1,6010423720226260000,-1,#NULO#,-1,#NULO#,NÃO,#NULO#,-1,#NULO#,N,N,-1,-1,08/08/2022 14:07:11
7,250001610189,TIAGO FINESSI,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,22,PL,PARTIDO LIBERAL,-1,#NULO#,#NULO#,#NULO#,250001681492,PARTIDO ISOLADO,PL,42.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,257,EMPRESÁRIO,1270629.01,5,SUPLENTE,N,S,-1,6011012520226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,30,08/08/2022 14:28:21
6,250001612122,ELDO PEDRO DA SILVA,12,APTO,2,DEFERIDO,FEDERAÇÃO,23,CIDADANIA,CIDADANIA,1,Federação PSDB Cidadania,PSDB/CIDADANIA,PSDB/CIDADANIA,250001681602,FEDERAÇÃO,PSDB/CIDADANIA,45.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,125,ADMINISTRADOR,3176572.53,5,SUPLENTE,N,S,-1,6019059020226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,41,08/08/2022 18:52:42
6,250001677873,LUIS ROSAS JUNIOR,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,90,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,-1,#NULO#,#NULO#,#NULO#,250001684165,PARTIDO ISOLADO,PROS,50.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,131,ADVOGADO,3176572.53,4,NÃO ELEITO,N,S,-1,6035141120226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,13/08/2022 19:27:29
6,250001604978,JOSIANE CRISTINA FRANCISCO PIETRO,3,INAPTO,6,RENÚNCIA,PARTIDO ISOLADO,55,PSD,PARTIDO SOCIAL DEMOCRÁTICO,-1,#NULO#,#NULO#,#NULO#,250001681263,PARTIDO ISOLADO,PSD,43.0,4,FEMININO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,298,SERVIDOR PÚBLICO MUNICIPAL,3176572.53,4,NÃO ELEITO,N,N,-1,6007383820226260000,6,RENÚNCIA,4,INDEFERIDO COM RECURSO,SIM,Nulo técnico,6,Renúncia,S,N,-1,-1,04/08/2022 19:36:06
7,250001721363,FABIANO DA SILVA MONTEIRO,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,36,AGIR,AGIR,-1,#NULO#,#NULO#,#NULO#,250001685371,PARTIDO ISOLADO,AGIR,42.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,999,OUTROS,1270629.01,4,NÃO ELEITO,N,N,-1,6039775020226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,15/08/2022 14:10:02
6,250001606112,JORGE BATISTA LOPES,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,77,SOLIDARIEDADE,SOLIDARIEDADE,-1,#NULO#,#NULO#,#NULO#,250001681312,PARTIDO ISOLADO,SOLIDARIEDADE,58.0,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,SOLTEIRO(A),1,BRANCA,257,EMPRESÁRIO,3176572.53,5,SUPLENTE,N,S,-1,6008743520226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,42,05/08/2022 16:02:00
7,250001721368,SILMARA CRISTIANE DA SILVA POMPOLLO,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,36,AGIR,AGIR,-1,#NULO#,#NULO#,#NULO#,250001685371,PARTIDO ISOLADO,AGIR,47.0,4,FEMININO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,999,OUTROS,1270629.01,4,NÃO ELEITO,N,S,-1,6040112520226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,15/08/2022 14:10:02
7,250001619398,CLEBER DA SILVA,3,INAPTO,14,INDEFERIDO,FEDERAÇÃO,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,3,Federação PSOL REDE,PSOL/REDE,PSOL/REDE,250001682175,FEDERAÇÃO,PSOL/REDE,40.0,2,MASCULINO,2,LÊ E ESCREVE,3,CASADO(A),3,PARDA,999,OUTROS,1270629.01,4,NÃO ELEITO,N,S,-1,6022470420226260000,4,INDEFERIDO COM RECURSO,4,INDEFERIDO COM RECURSO,SIM,Anulado,14,Indeferido,N,N,-1,-1,10/08/2022 12:07:26
6,250001620757,ELISANGELA JOVANA DOS SANTOS,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,51,PATRIOTA,PATRIOTA,-1,#NULO#,#NULO#,#NULO#,250001682231,PARTIDO ISOLADO,PATRIOTA,46.0,4,FEMININO,3,ENSINO FUNDAMENTAL INCOMPLETO,1,SOLTEIRO(A),3,PARDA,581,DONA DE CASA,3176572.53,4,NÃO ELEITO,N,N,-1,6024843820226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,10/08/2022 15:54:40
7,250001612267,EVELLYN JULIANA DA SILVA,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,11,PP,PROGRESSISTAS,-1,#NULO#,#NULO#,#NULO#,250001681607,PARTIDO ISOLADO,PP,36.0,4,FEMININO,3,ENSINO FUNDAMENTAL INCOMPLETO,1,SOLTEIRO(A),2,PRETA,999,OUTROS,1270629.01,5,SUPLENTE,N,N,-1,6019811720226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,61,08/08/2022 19:05:28
7,250001643772,EDIVALDO SILVA MEIRA,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,20,PSC,PARTIDO SOCIAL CRISTÃO,-1,#NULO#,#NULO#,#NULO#,250001683088,PARTIDO ISOLADO,PSC,56.0,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,3,CASADO(A),3,PARDA,999,OUTROS,1270629.01,5,SUPLENTE,N,N,-1,6032379220226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,36,11/08/2022 18:51:02
7,250001611794,CAROLINA MALAVAZZI GALVÃO,12,APTO,2,DEFERIDO,FEDERAÇÃO,13,PT,PARTIDO DOS TRABALHADORES,2,Federação Brasil da Esperança - FE BRASIL,PT/PC do B/PV,PT/PC do B/PV,250001681589,FEDERAÇÃO,PT/PC do B/PV,42.0,4,FEMININO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,111,MÉDICO,1270629.01,5,SUPLENTE,N,S,-1,6016547220226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,22,08/08/2022 18:12:56
7,250001610502,ALVARO COSTA VIEIRA,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,19,PODE,PODEMOS,-1,#NULO#,#NULO#,#NULO#,250001681521,PARTIDO ISOLADO,PODE,28.0,2,MASCULINO,7,SUPERIOR INCOMPLETO,3,CASADO(A),1,BRANCA,278,VEREADOR,1270629.01,5,SUPLENTE,N,S,-1,6012269020226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,3,08/08/2022 15:28:51
6,250001610701,IARA BERNARDI,12,APTO,2,DEFERIDO,FEDERAÇÃO,13,PT,PARTIDO DOS TRABALHADORES,2,Federação Brasil da Esperança - FE BRASIL,PT/PC do B/PV,PT/PC do B/PV,250001681527,FEDERAÇÃO,PT/PC do B/PV,70.0,4,FEMININO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,278,VEREADOR,3176572.53,5,SUPLENTE,N,S,-1,6014840320226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,8,08/08/2022 15:59:39
7,250001606272,JONES DONIZETTE SOBRINHO,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,77,SOLIDARIEDADE,SOLIDARIEDADE,-1,#NULO#,#NULO#,#NULO#,250001681318,PARTIDO ISOLADO,SOLIDARIEDADE,43.0,2,MASCULINO,8,SUPERIOR COMPLETO,7,SEPARADO(A) JUDICIALMENTE,2,PRETA,257,EMPRESÁRIO,1270629.01,5,SUPLENTE,N,N,-1,6009505920226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,5,05/08/2022 17:02:25
6,250001612007,DOUGLAS DE ARAUJO GIGLIO,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,11,PP,PROGRESSISTAS,-1,#NULO#,#NULO#,#NULO#,250001681596,PARTIDO ISOLADO,PP,33.0,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,SOLTEIRO(A),1,BRANCA,257,EMPRESÁRIO,3176572.53,5,SUPLENTE,N,S,-1,6018062320226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,43,08/08/2022 18:38:03
7,250001610191,THELMA ELAINE BRASILEIRO ROBERTI,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,22,PL,PARTIDO LIBERAL,-1,#NULO#,#NULO#,#NULO#,250001681492,PARTIDO ISOLADO,PL,56.0,4,FEMININO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,111,MÉDICO,1270629.01,5,SUPLENTE,N,S,-1,6010658020226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,65,08/08/2022 14:28:21
7,250001621778,SANDRA DAMASCENO NUNES DE MIRANDA,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,70,AVANTE,AVANTE,-1,#NULO#,#NULO#,#NULO#,250001682281,PARTIDO ISOLADO,AVANTE,43.0,4,FEMININO,6,ENSINO MÉDIO COMPLETO,3,CASADO(A),2,PRETA,169,COMERCIANTE,1270629.01,4,NÃO ELEITO,N,N,-1,6026853020226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,10/08/2022 19:01:15
7,250001621464,MARCOS CORDEIRO DE SOUSA CHAVES,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,51,PATRIOTA,PATRIOTA,-1,#NULO#,#NULO#,#NULO#,250001682264,PARTIDO ISOLADO,PATRIOTA,48.0,2,MASCULINO,2,LÊ E ESCREVE,1,SOLTEIRO(A),3,PARDA,999,OUTROS,1270629.01,4,NÃO ELEITO,N,N,-1,6026004420226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,10/08/2022 18:12:28
6,250001694707,ELISANGELA BRITO DO NASCIMENTO,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,33,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,-1,#NULO#,#NULO#,#NULO#,250001681693,PARTIDO ISOLADO,PMN,43.0,4,FEMININO,7,SUPERIOR INCOMPLETO,1,SOLTEIRO(A),1,BRANCA,999,OUTROS,3176572.53,4,NÃO ELEITO,N,S,-1,6035756620226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,14/08/2022 13:22:22
7,250001611790,ADÉLIA OLIVEIRA DE FARIAS,12,APTO,2,DEFERIDO,FEDERAÇÃO,13,PT,PARTIDO DOS TRABALHADORES,2,Federação Brasil da Esperança - FE BRASIL,PT/PC do B/PV,PT/PC do B/PV,250001681589,FEDERAÇÃO,PT/PC do B/PV,55.0,4,FEMININO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),2,PRETA,601,AGRICULTOR,1270629.01,5,SUPLENTE,N,N,-1,6016382120226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,20,08/08/2022 18:12:56
7,250001621450,MONIZ JOSE BIELAWSKI RIBEIRO,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,51,PATRIOTA,PATRIOTA,-1,#NULO#,#NULO#,#NULO#,250001682264,PARTIDO ISOLADO,PATRIOTA,42.0,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,SOLTEIRO(A),1,BRANCA,257,EMPRESÁRIO,1270629.01,4,NÃO ELEITO,N,S,-1,6026203520226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,10/08/2022 18:12:28
6,250001613973,PATRÍCIA MORA D AVILA,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,33,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,-1,#NULO#,#NULO#,#NULO#,250001681693,PARTIDO ISOLADO,PMN,50.0,4,FEMININO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,131,ADVOGADO,3176572.53,4,NÃO ELEITO,N,S,-1,6021085220226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,09/08/2022 13:17:08
7,250001643834,JOSÉ ROBERTO DE MELLO,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,20,PSC,PARTIDO SOCIAL CRISTÃO,-1,#NULO#,#NULO#,#NULO#,250001683088,PARTIDO ISOLADO,PSC,47.0,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,3,CASADO(A),2,PRETA,257,EMPRESÁRIO,1270629.01,5,SUPLENTE,N,S,-1,6032664520226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,66,11/08/2022 18:51:02
6,250001611847,LEONICE LEONCIA DOS SANTOS,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,10,REPUBLICANOS,REPUBLICANOS,-1,#NULO#,#NULO#,#NULO#,250001681592,PARTIDO ISOLADO,REPUBLICANOS,62.0,4,FEMININO,6,ENSINO MÉDIO COMPLETO,5,VIÚVO(A),3,PARDA,581,DONA DE CASA,3176572.53,5,SUPLENTE,N,S,-1,6019275120226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,55,08/08/2022 18:23:31
6,250001620758,AMANDA SANTOS DA SILVA,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,51,PATRIOTA,PATRIOTA,-1,#NULO#,#NULO#,#NULO#,250001682231,PARTIDO ISOLADO,PATRIOTA,34.0,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,SOLTEIRO(A),1,BRANCA,394,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,3176572.53,4,NÃO ELEITO,N,S,-1,6024713920226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,10/08/2022 15:54:40
7,250001643666,GILBERTO APARECIDO BORGES,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,12,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,-1,#NULO#,#NULO#,#NULO#,250001683082,PARTIDO ISOLADO,PDT,46.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,297,SERVIDOR PÚBLICO ESTADUAL,1270629.01,5,SUPLENTE,N,S,-1,6031564620226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,18,11/08/2022 16:28:17
6,250001715885,WILSON KEIITI HAYASHIDA,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,-1,#NULO#,#NULO#,#NULO#,250001685178,PARTIDO ISOLADO,PRTB,65.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),4,AMARELA,169,COMERCIANTE,3176572.53,4,NÃO ELEITO,N,S,-1,6037939420226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,15/08/2022 10:47:10
7,250001719444,EDSON FERREIRA DE JESUS,3,INAPTO,14,INDEFERIDO,PARTIDO ISOLADO,90,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,-1,#NULO#,#NULO#,#NULO#,250001685317,PARTIDO ISOLADO,PROS,50.0,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,3,CASADO(A),3,PARDA,999,OUTROS,1270629.01,-1,#NULO#,N,N,-1,6038926420226260000,-1,#NULO#,-1,#NULO#,NÃO,#NULO#,-1,#NULO#,N,S,-1,-1,15/08/2022 13:23:28
